         1155632 function calls (1090830 primitive calls) in 1.682 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  201/184    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:672(unify_pairs)
      648    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler_machinery.py:407(get)
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:495(_find_dominance_frontier)
      126    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\np\numpy_support.py:327(<listcomp>)
      972    0.001    0.000    0.001    0.000 {built-in method _functools.reduce}
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:556(_find_post_dominators)
      160    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:2772(__init__)
     3172    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\analysis.py:69(<genexpr>)
      971    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\types.py:240(format_constant)
       34    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:1029(op_STORE_FAST)
       58    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\numbers.py:1332(constant_integer)
       24    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:145(_get_ptr_by_name)
        1    0.000    0.000    0.001    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\listobj.py:187(clear_value)
       10    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:324(err_set_none)
       12    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:1657(op_POP_JUMP_IF_FALSE)
        2    0.000    0.000    0.001    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\functools.py:770(_find_impl)
       31    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:1186(op_CALL_FUNCTION)
        2    0.000    0.000    0.001    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\functools.py:729(_compose_mro)
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\untyped_passes.py:140(run_pass)
       10    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:486(for_range)
       24    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\scalars.py:78(__init__)
      281    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\bytecode.py:166(_fetch_opcode)
       72    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:1094(copy_type)
      591    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:51(__getitem__)
       60    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:3032(bind)
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:570(create_ir_module)
      169    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:769(__str__)
      178    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\utils.py:30(erase_traceback)
     2455    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:124(predecessors)
      906    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\types.py:116(__init__)
       19    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\passmanagers.py:178(add_refprune_pass)
      237    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\utils.py:191(top_or_none)
       20    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\callconv.py:515(type_may_always_need_nrt)
        8    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typed_passes.py:584(_get_attr_info)
      527    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:600(push_state)
      759    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\containers.py:449(key)
       13    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:234(decref)
       10    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:306(raise_object)
       25    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\module.py:159(<listcomp>)
       11    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\setobj.py:174(get_entry)
       28    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\templates.py:164(make_concrete_template)
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:229(_idom)
      253    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ssa.py:342(_fix_var)
     1376    0.001    0.000    0.001    0.000 {built-in method numba.core.typeconv._typeconv.check_compatible}
      250    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\templates.py:183(signature)
        7    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\setobj.py:23(get_payload_struct)
     1740    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\utils.py:407(sublist_iterator)
     1168    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\ffi.py:319(detach)
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:73(__init__)
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:442(_find_immediate_dominators)
       26    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:208(__call__)
        9    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:1401(set_env)
       27    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir_utils.py:533(remove_dels)
       60    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:2901(_bind)
        4    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:455(__call__)
       81    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:979(get_helper_class)
       19    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\passmanagers.py:104(_dispose)
     3695    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ssa.py:160(_run_block_analysis)
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\environment.py:17(from_fndesc)
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\options.py:45(_apply)
        1    0.000    0.000    0.001    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\listobj.py:483(list_len)
       19    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\targets.py:264(add_analysis_passes)
     5016    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:195(block)
     3363    0.001    0.000    0.001    0.000 {method 'insert' of 'list' objects}
      864    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler_machinery.py:404(is_registered)
     1357    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\enum.py:386(__getitem__)
     1153    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:527(__init__)
      873    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:702(__init__)
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\bytecode.py:238(dump)
       87    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:56(create_struct_proxy)
      148    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:1121(get_or_define)
        1    0.000    0.000    0.001    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\numbers.py:120(int_divmod)
        1    0.000    0.000    0.001    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\numbers.py:63(int_divmod_signed)
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:164(_prune_phis)
       19    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\passmanagers.py:88(create_function_pass_manager)
      630    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\os.py:740(encodekey)
       14    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:216(_resolve_builtin_function_type)
       23    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\functions.py:370(__init__)
     3139    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
       49    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:44(make_bytearray)
      201    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\abstract.py:438(literal_type)
      804    0.001    0.000    0.001    0.000 {built-in method builtins.all}
      311    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\warnings.py:458(__enter__)
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler.py:564(define_typed_pipeline)
        2    0.000    0.000    0.001    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\functools.py:741(<listcomp>)
       18    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir_utils.py:1536(build_definitions)
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\untyped_passes.py:429(run_pass)
       18    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\passmanagers.py:42(dump_refprune_stats)
      158    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:1130(redefine)
       19    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\passmanagers.py:212(__init__)
       20    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:1062(op_LOAD_CONST)
      311    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\warnings.py:181(_add_filter)
      281    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\bytecode.py:143(_patched_opargs)
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\analysis.py:509(rewrite_semantic_constants)
       81    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typed_passes.py:665(select_template)
       41    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\np\ufunc\array_exprs.py:33(match)
        4    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:334(resolve_static_getitem)
      860    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\analysis.py:138(<genexpr>)
       60    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\functools.py:738(is_related)
       59    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:188(__init__)
       31    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:809(op_CALL_FUNCTION)
       14    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\builtins.py:791(resolve___call__)
        1    0.000    0.000    0.001    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\listobj.py:304(get_dtor)
       19    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\ctypes\__init__.py:47(create_string_buffer)
     4251    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:229(_get_name)
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\analysis.py:575(find_literally_calls)
      126    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\np\numpy_support.py:274(supported_ufunc_loop)
       13    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\serialize.py:51(dumps)
        5    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\templates.py:508(_validate_sigs)
       36    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:1084(op_LOAD_GLOBAL)
       18    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\executionengine.py:138(_find_module_ptr)
     3758    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
       43    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:347(descr)
       42    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:539(not_)
       19    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\transforms.py:6(create_pass_manager_builder)
        1    0.000    0.000    0.001    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\listobj.py:274(define_dtor)
      648    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler_machinery.py:24(__exit__)
      144    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\cffi\api.py:952(_builtin_function_type)
     3564    0.001    0.000    0.001    0.000 {method 'release' of '_thread.RLock' objects}
      345    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:854(__init__)
       43    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:629(select)
     3133    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\analysis.py:40(<genexpr>)
